,tipo,barrio,sup_cubierta,piso,habs,precio
9475,apartment,Villa del Parque,65.0,1,3,109000.0
9476,house,Villa Urquiza,95.0,0,4,250000.0
9477,house,Saavedra,170.0,0,4,350000.0
9478,apartment,Villa Urquiza,31.0,6,1,84000.0
9479,PH,Boedo,137.0,0,4,259000.0
9480,house,Belgrano,120.0,0,3,395000.0
9481,apartment,Palermo,50.0,1,3,145000.0
9482,apartment,Palermo,44.0,8,2,178000.0
9483,apartment,Recoleta,47.0,8,2,181391.0
9484,apartment,Recoleta,31.0,8,2,107473.0
9485,apartment,Palermo,42.0,3,1,143000.0
9486,apartment,Recoleta,32.0,8,2,113848.0
9487,apartment,Palermo,31.0,7,1,126000.0
9488,apartment,Recoleta,31.0,8,2,109086.0
9489,house,Palermo,380.0,0,4,3000000.0
9490,apartment,Recoleta,32.0,8,2,117289.0
9491,apartment,Recoleta,47.0,8,2,188385.0
9492,apartment,Palermo,50.0,30,2,285000.0
9493,house,Mataderos,216.0,0,5,420000.0
9494,apartment,Recoleta,82.0,4,4,370000.0
9495,apartment,Congreso,62.0,1,4,145000.0
9496,apartment,Villa Crespo,66.0,14,3,240900.0
9497,apartment,Palermo,97.0,3,3,299000.0
9498,PH,Caballito,176.0,0,3,289000.0
9499,apartment,Nuñez,37.0,4,1,115000.0
9500,apartment,Caballito,43.0,6,2,178500.0
9501,apartment,Caballito,46.0,8,2,166950.0
9502,apartment,Nuñez,37.0,4,1,115000.0
9503,apartment,Nuñez,37.0,4,1,115000.0
9504,house,Villa del Parque,210.0,0,4,440000.0
9505,apartment,Nuñez,37.0,4,1,114000.0
9506,apartment,Nuñez,37.0,4,1,114000.0
9507,apartment,San Cristobal,57.0,1,2,110000.0
9508,apartment,Nuñez,60.0,14,2,184000.0
9509,apartment,Belgrano,55.0,1,2,219000.0
9510,apartment,Colegiales,126.0,1,4,295000.0
9511,apartment,Mataderos,140.0,4,4,450000.0
9512,house,Liniers,135.0,0,3,365000.0
9513,PH,Liniers,52.0,0,3,135000.0
9514,PH,Liniers,110.0,0,4,215000.0
9515,PH,Mataderos,55.0,0,3,107000.0
9516,PH,Mataderos,41.0,0,2,85000.0
9517,house,Mataderos,136.0,0,4,190000.0
9518,house,Liniers,200.0,0,6,395000.0
9519,apartment,Mataderos,105.0,1,3,138000.0
9520,PH,Mataderos,70.0,0,3,89000.0
9521,PH,Mataderos,105.0,0,3,131000.0
9522,PH,Mataderos,70.0,0,3,82000.0
9523,house,Mataderos,450.0,0,5,550000.0
9524,PH,Mataderos,75.0,0,3,110000.0
9525,house,Mataderos,253.0,0,6,219000.0
9526,house,Mataderos,300.0,0,5,350000.0
9527,house,Mataderos,98.0,0,3,170000.0
9528,house,Mataderos,116.0,0,5,245000.0
9529,house,Mataderos,245.0,0,2,270000.0
9530,PH,Capital Federal,65.0,0,3,115000.0
9531,house,Mataderos,210.0,0,3,295000.0
9532,PH,Mataderos,43.0,0,2,107000.0
9533,apartment,Mataderos,61.0,6,2,183000.0
9534,house,Villa Luro,280.0,0,6,310000.0
9535,house,Mataderos,180.0,0,6,155000.0
9536,house,Capital Federal,250.0,0,4,350000.0
9537,PH,Mataderos,55.0,0,3,125000.0
9538,PH,Mataderos,180.0,0,4,205000.0
9539,PH,Mataderos,80.0,0,3,135000.0
9540,apartment,Barrio Norte,29.0,13,1,84900.0
9541,house,Mataderos,103.0,0,3,175000.0
9542,apartment,Belgrano,129.0,5,4,913000.0
9543,house,Mataderos,140.0,0,4,375000.0
9544,PH,Mataderos,70.0,0,3,143000.0
9545,apartment,Mataderos,35.0,6,2,105500.0
9546,apartment,Mataderos,70.0,1,3,135000.0
9547,house,Liniers,130.0,0,2,210000.0
9548,PH,Villa Luro,34.0,0,2,83000.0
9549,house,Mataderos,154.0,0,4,175000.0
9550,apartment,Mataderos,41.0,2,2,120000.0
9551,PH,Liniers,70.0,0,3,180000.0
9552,PH,Mataderos,38.0,0,3,95000.0
9553,PH,Mataderos,43.0,0,3,92000.0
9554,PH,Mataderos,60.0,0,3,129000.0
9555,apartment,Boca,29.0,1,1,50000.0
9556,apartment,Villa Urquiza,100.0,1,4,390000.0
9557,apartment,Belgrano,21.0,4,1,61000.0
9558,apartment,Villa Devoto,52.0,1,2,185000.0
9559,apartment,Villa Devoto,52.0,1,2,185000.0
9560,apartment,Villa del Parque,40.0,1,1,70000.0
9561,apartment,Villa Devoto,83.0,1,3,288600.0
9562,apartment,Villa Devoto,62.0,1,3,210600.0
9563,PH,Mataderos,180.0,0,4,230000.0
9564,apartment,Mataderos,100.0,1,4,320000.0
9565,apartment,Flores,56.0,8,3,132000.0
9566,apartment,Mataderos,100.0,1,4,320000.0
9567,apartment,Flores,35.0,8,3,76000.0
9568,apartment,Mataderos,100.0,1,4,320000.0
9569,apartment,Flores,56.0,8,3,150000.0
9570,apartment,Flores,35.0,8,3,81000.0
9571,apartment,Flores,32.0,8,3,82000.0
9572,apartment,Liniers,80.0,1,3,200000.0
9573,apartment,Flores,56.0,8,3,160000.0
9574,apartment,Liniers,80.0,1,3,200000.0
9575,apartment,Flores,55.0,8,3,145000.0
9576,store,Liniers,95.0,0,3,200000.0
9577,PH,Villa Urquiza,60.0,0,3,145000.0
9578,PH,Mataderos,85.0,0,3,155000.0
9579,apartment,Recoleta,40.0,1,1,120000.0
9580,apartment,Balvanera,36.0,4,2,90000.0
9581,apartment,Balvanera,26.0,1,1,45000.0
9582,apartment,Congreso,90.0,4,4,135000.0
9583,PH,San Cristobal,48.0,0,3,96000.0
9584,house,Parque Patricios,450.0,0,5,660000.0
9585,apartment,Belgrano,77.0,5,3,489000.0
9586,apartment,Belgrano,133.0,5,4,1383000.0
9587,apartment,Palermo,48.0,18,4,155000.0
9588,apartment,Palermo Hollywood,50.0,9,2,245000.0
9589,apartment,Palermo,64.0,18,4,252160.0
9590,apartment,Palermo,74.0,18,4,315000.0
9591,apartment,Palermo,33.0,18,4,130200.0
9592,apartment,Palermo,35.0,18,4,155034.0
9593,apartment,Palermo,98.0,18,4,418545.0
9594,apartment,Palermo,85.0,18,4,472967.0
9595,apartment,Palermo,85.0,18,4,362539.0
9596,apartment,Palermo,139.0,18,4,626851.0
9597,apartment,Palermo,74.0,18,4,322668.0
9598,apartment,Palermo,48.0,18,4,170082.0
9599,apartment,Palermo,48.0,18,4,175236.0
9600,apartment,Palermo,48.0,18,4,177864.0
9601,apartment,Palermo,177.0,7,3,585000.0
9602,apartment,Palermo,48.0,18,4,177864.0
9603,apartment,Palermo,115.0,8,3,550000.0
9604,apartment,Palermo,48.0,18,4,160000.0
9605,apartment,Palermo,48.0,18,4,199000.0
9606,apartment,Palermo,48.0,18,4,199000.0
9607,apartment,Palermo,48.0,18,4,205000.0
9608,apartment,Belgrano,180.0,5,4,1160000.0
9609,apartment,Belgrano,129.0,5,4,920000.0
9610,apartment,Belgrano,121.0,5,4,920000.0
9611,apartment,Belgrano,121.0,5,4,940000.0
9612,apartment,Belgrano,47.0,5,2,360000.0
9613,apartment,Belgrano,73.0,5,3,508500.0
9614,apartment,Capital Federal,34.0,8,2,82000.0
9615,apartment,Belgrano,101.0,5,4,664000.0
9616,apartment,Capital Federal,49.0,8,2,103000.0
9617,apartment,Belgrano,47.0,5,2,366500.0
9618,apartment,Capital Federal,34.0,8,2,83000.0
9619,apartment,Capital Federal,34.0,8,2,80500.0
9620,apartment,Capital Federal,49.0,8,2,102000.0
9621,apartment,Capital Federal,34.0,8,2,82000.0
9622,apartment,Capital Federal,34.0,8,2,78500.0
9623,apartment,Capital Federal,49.0,8,2,101000.0
9624,apartment,Capital Federal,34.0,8,2,80500.0
9625,apartment,Capital Federal,34.0,8,2,77000.0
9626,apartment,Capital Federal,49.0,8,2,100000.0
9627,apartment,Belgrano,77.0,5,3,491000.0
9628,apartment,Capital Federal,34.0,8,2,78500.0
9629,apartment,Belgrano,77.0,5,3,495000.0
9630,apartment,Capital Federal,34.0,8,2,76000.0
9631,apartment,Belgrano,77.0,5,3,499000.0
9632,apartment,Capital Federal,49.0,8,2,98500.0
9633,apartment,Capital Federal,34.0,8,2,79500.0
9634,apartment,Belgrano,57.0,5,2,405000.0
9635,apartment,Capital Federal,34.0,8,2,75000.0
9636,apartment,Belgrano,57.0,5,2,402000.0
9637,apartment,Capital Federal,49.0,8,2,97500.0
9638,apartment,Capital Federal,32.0,8,2,76000.0
9639,house,Villa Crespo,220.0,0,5,490000.0
9640,apartment,Capital Federal,34.0,8,2,74000.0
9641,house,Chacarita,188.0,0,5,550000.0
9642,apartment,Capital Federal,49.0,8,2,96500.0
9643,apartment,Belgrano,81.0,5,3,605000.0
9644,apartment,Capital Federal,34.0,8,2,75000.0
9645,apartment,Belgrano,105.0,5,4,598000.0
9646,apartment,Capital Federal,34.0,8,2,72000.0
9647,apartment,Belgrano,50.0,5,2,359000.0
9648,apartment,Capital Federal,49.0,8,2,95500.0
9649,apartment,Belgrano,57.0,5,2,349000.0
9650,apartment,Capital Federal,34.0,8,2,73000.0
9651,apartment,Belgrano,129.0,5,4,820000.0
9652,PH,Capital Federal,132.0,0,3,219000.0
9653,apartment,Monserrat,28.0,13,1,75000.0
9654,apartment,Monserrat,35.0,13,1,90000.0
9655,apartment,Villa del Parque,30.0,1,1,64500.0
9656,apartment,Villa del Parque,25.0,1,1,66000.0
9657,apartment,Villa del Parque,25.0,1,1,65000.0
9658,apartment,Villa del Parque,25.0,1,1,61500.0
9659,apartment,Villa del Parque,28.0,1,1,64500.0
9660,apartment,Villa del Parque,30.0,1,1,64000.0
9661,PH,Villa Luro,97.0,0,2,122000.0
9662,PH,Capital Federal,175.0,0,3,139000.0
9663,apartment,Monserrat,25.0,13,1,75000.0
9664,PH,Capital Federal,165.0,0,4,125000.0
9665,apartment,Colegiales,62.0,18,3,172000.0
9666,house,Colegiales,200.0,0,5,299000.0
9667,PH,Palermo Soho,105.0,0,5,450000.0
9668,PH,Flores,70.0,0,3,123000.0
9669,PH,Capital Federal,70.0,0,3,117000.0
9670,PH,Flores,106.0,0,1,230000.0
9671,PH,Flores,77.0,0,1,130000.0
9672,apartment,Monserrat,52.0,24,3,235000.0
9673,apartment,Palermo Soho,63.0,23,2,307300.0
9674,apartment,Palermo Soho,63.0,10,2,254000.0
9675,apartment,Belgrano,320.0,10,4,875000.0
9676,apartment,Palermo Soho,127.0,8,4,365000.0
9677,apartment,Palermo Soho,73.0,1,3,315000.0
9678,house,Villa Crespo,225.0,0,6,775000.0
9679,apartment,Palermo Soho,70.0,1,3,265000.0
9680,apartment,Palermo,119.0,49,3,295000.0
9681,apartment,Palermo,55.0,10,1,150000.0
9682,apartment,Balvanera,83.0,1,4,129000.0
9683,apartment,Belgrano,68.0,2,3,144000.0
9684,apartment,Caballito,53.0,1,3,82000.0
9685,house,Villa Lugano,140.0,0,2,190000.0
9686,house,Mataderos,300.0,0,3,350000.0
9687,apartment,Villa del Parque,33.0,1,1,88500.0
9688,apartment,Recoleta,49.0,1,2,216245.0
9689,apartment,Belgrano,52.0,20,3,165000.0
9690,PH,Floresta,80.0,0,3,190000.0
9691,apartment,Palermo Soho,58.0,2,2,320000.0
9692,apartment,Belgrano,54.0,1,3,140000.0
9693,apartment,Villa Devoto,38.0,1,1,110360.0
9694,apartment,Palermo,27.0,12,1,98000.0
9695,apartment,Monserrat,58.0,10,3,80000.0
9696,house,Flores,360.0,0,5,520000.0
9697,apartment,Mataderos,43.0,1,3,107000.0
9698,PH,Mataderos,43.0,0,2,107000.0
9699,PH,Villa Urquiza,96.0,0,4,247000.0
9700,apartment,Belgrano,133.0,5,4,1383000.0
9701,apartment,Boca,121.0,2,3,170000.0
9702,house,Belgrano,350.0,0,3,1350000.0
9703,apartment,Flores,61.0,3,3,102000.0
9704,apartment,Flores,65.0,14,3,130000.0
9705,apartment,Caballito,40.0,1,2,95000.0
9706,house,Floresta,376.0,0,1,350000.0
9707,apartment,Belgrano,132.0,5,4,1378000.0
9708,PH,Mataderos,105.0,0,4,147000.0
9709,PH,Saavedra,40.0,0,2,137900.0
9710,house,Villa General Mitre,247.0,0,5,250000.0
9711,apartment,Recoleta,30.0,1,1,95000.0
9712,apartment,Palermo,30.0,1,2,115000.0
9713,house,Caballito,104.0,0,2,278000.0
9714,PH,Villa Lugano,96.0,0,3,95000.0
9715,apartment,Belgrano,59.0,5,2,375000.0
9716,apartment,Palermo,30.0,2,1,64000.0
9717,PH,San Cristobal,132.0,0,5,299000.0
9718,apartment,Flores,94.0,8,4,175000.0
9719,house,Nuñez,271.0,0,5,530000.0
9720,apartment,San Nicolás,46.0,4,3,89000.0
9721,apartment,Villa Pueyrredón,34.0,7,1,87000.0
9722,apartment,Palermo,56.0,1,2,192000.0
9723,apartment,Villa Pueyrredón,53.0,9,2,127500.0
9724,apartment,Coghlan,38.0,1,1,90000.0
9725,apartment,Recoleta,40.0,1,2,104500.0
9726,PH,Flores,20.0,3,3,89000.0
9727,PH,Mataderos,103.0,0,5,170000.0
9728,apartment,Flores,72.0,7,3,135000.0
9729,apartment,Caballito,42.0,2,1,82600.0
9730,apartment,Flores,90.0,1,3,139000.0
9731,apartment,Retiro,34.0,11,2,99000.0
9732,apartment,Palermo,66.0,4,3,195000.0
9733,house,Villa Luro,611.0,0,5,865000.0
9734,apartment,Nuñez,82.0,3,3,249000.0
9735,apartment,Villa Devoto,76.0,4,3,196000.0
9736,apartment,Boedo,30.0,12,1,67000.0
9737,PH,Parque Patricios,98.0,0,3,115000.0
9738,PH,San Telmo,126.0,0,6,198000.0
9739,PH,Villa Urquiza,97.0,0,5,310000.0
9740,apartment,Villa Urquiza,34.0,3,1,77000.0
9741,apartment,Palermo,85.0,1,3,190000.0
9742,apartment,Villa Crespo,48.0,1,1,99000.0
9743,apartment,San Nicolás,26.0,8,2,64000.0
9744,apartment,Belgrano,125.0,1,4,380000.0
9745,apartment,Abasto,107.0,4,3,168000.0
9746,house,Floresta,176.0,0,4,295000.0
9747,apartment,San Nicolás,53.0,4,2,145000.0
9748,apartment,Almagro,47.0,1,3,125000.0
9749,house,Villa Luro,20.0,0,5,320000.0
9750,apartment,Congreso,67.0,4,3,140000.0
9751,apartment,Almagro,66.0,1,4,162000.0
9752,apartment,San Cristobal,37.0,8,1,75000.0
9753,PH,San Cristobal,104.0,0,4,190000.0
9754,PH,Villa del Parque,84.0,0,4,165000.0
9755,PH,Caballito,41.0,0,2,85000.0
9756,PH,Villa Devoto,50.0,0,2,69000.0
9757,PH,Barracas,74.0,0,3,97000.0
9758,PH,Liniers,114.0,0,4,159900.0
9759,house,Versalles,143.0,0,3,320000.0
9760,apartment,Villa Urquiza,41.0,4,2,120000.0
9761,apartment,Almagro,45.0,2,2,98000.0
9762,apartment,Barrio Norte,42.0,1,1,120000.0
9763,apartment,Palermo,77.0,3,3,185000.0
9764,apartment,Caballito,60.0,3,2,122000.0
9765,apartment,Villa Pueyrredón,31.0,6,1,78000.0
9766,PH,Belgrano,20.0,0,6,399000.0
9767,apartment,Tribunales,77.0,2,1,93000.0
9768,PH,Villa del Parque,90.0,0,4,159800.0
9769,PH,Balvanera,68.0,0,3,105000.0
9770,apartment,Caballito,103.0,1,4,295000.0
9771,apartment,Balvanera,60.0,1,3,120000.0
9772,apartment,Palermo,34.0,1,2,125000.0
9773,apartment,Recoleta,53.0,9,2,193800.0
9774,apartment,Recoleta,45.0,9,1,144800.0
9775,apartment,Villa del Parque,53.0,8,3,120000.0
9776,apartment,Villa Devoto,34.0,4,1,79000.0
9777,apartment,Chacarita,70.0,3,3,197000.0
9778,apartment,Palermo,59.0,1,2,130000.0
9779,apartment,Palermo,32.0,4,2,95000.0
9780,house,Flores,146.0,0,5,150000.0
9781,apartment,San Cristobal,105.0,1,5,124000.0
9782,apartment,Almagro,59.0,1,3,115000.0
9783,PH,Floresta,180.0,0,7,340000.0
9784,house,Belgrano,583.0,0,1,1700000.0
9785,apartment,Barrio Norte,147.0,4,5,480000.0
9786,PH,San Cristobal,170.0,0,3,235000.0
9787,apartment,Coghlan,69.0,1,2,148000.0
9788,house,Villa Devoto,330.0,0,6,430000.0
9789,apartment,Almagro,42.0,5,2,84000.0
9790,apartment,Colegiales,40.0,2,2,92000.0
9791,apartment,Balvanera,42.0,1,2,980000.0
9792,apartment,Balvanera,42.0,1,2,980000.0
9793,apartment,Liniers,71.0,1,3,170000.0
9794,apartment,Belgrano,33.0,1,2,123000.0
9795,apartment,Villa Urquiza,33.0,1,2,123000.0
9796,PH,Villa Real,64.0,0,3,159000.0
9797,apartment,San Telmo,86.0,1,4,155000.0
9798,apartment,Almagro,51.0,8,1,120000.0
9799,apartment,San Telmo,120.0,2,3,195000.0
9800,PH,San Telmo,120.0,0,3,195000.0
9801,PH,Saavedra,39.0,0,2,139900.0
9802,apartment,San Telmo,72.0,3,4,135000.0
9803,apartment,Paternal,66.0,8,2,155000.0
9804,PH,Floresta,73.0,1,4,130000.0
9805,apartment,Chacarita,57.0,6,3,115000.0
9806,apartment,Palermo,99.0,6,3,370000.0
9807,apartment,Villa Crespo,184.0,6,5,450000.0
9808,house,Liniers,20.0,0,4,182000.0
9809,apartment,Recoleta,49.0,4,2,265000.0
9810,apartment,Palermo,138.0,16,4,740000.0
9811,PH,Villa Devoto,37.0,0,2,99000.0
9812,house,Mataderos,150.0,0,4,190000.0
9813,PH,Villa Ortuzar,120.0,0,5,220000.0
9814,PH,Floresta,45.0,0,2,73000.0
9815,house,Floresta,420.0,0,9,470000.0
9816,apartment,Palermo,293.0,1,5,1250000.0
9817,PH,Recoleta,20.0,0,3,164000.0
9818,PH,Caballito,170.0,0,5,319000.0
9819,apartment,Almagro,147.0,1,4,210000.0
9820,apartment,Caballito,43.0,4,1,110000.0
9821,apartment,Villa Lugano,55.0,2,3,139000.0
9822,apartment,Belgrano,34.0,6,1,116000.0
9823,store,Caballito,20.0,0,1,165000.0
9824,apartment,Palermo,59.0,5,3,158000.0
9825,apartment,Flores,86.0,9,4,170000.0
9826,apartment,Villa del Parque,20.0,1,2,168000.0
9827,PH,Villa Lugano,115.0,0,3,135000.0
9828,house,Villa Urquiza,208.0,0,5,450000.0
9829,PH,Monte Castro,81.0,0,4,140000.0
9830,house,Villa del Parque,20.0,0,6,370000.0
9831,apartment,Saavedra,119.0,1,3,235000.0
9832,apartment,San Nicolás,43.0,1,2,83500.0
9833,apartment,Almagro,53.0,1,2,75000.0
9834,apartment,Once,70.0,3,2,92500.0
9835,house,Belgrano,520.0,0,7,1300000.0
9836,PH,Villa Crespo,76.0,0,4,145000.0
9837,apartment,Recoleta,192.0,1,5,350000.0
9838,apartment,Velez Sarsfield,68.0,11,3,172999.0
9839,apartment,Balvanera,26.0,8,1,56000.0
9840,house,Villa Urquiza,43.0,0,2,99000.0
9841,house,Floresta,240.0,0,7,400000.0
9842,apartment,San Cristobal,100.0,1,4,159900.0
9843,apartment,Balvanera,27.0,8,1,52000.0
9844,apartment,Parque Patricios,61.0,1,3,105000.0
9845,apartment,Recoleta,35.0,4,2,145000.0
9846,apartment,Constitución,32.0,4,1,82000.0
9847,apartment,Balvanera,32.0,2,1,72000.0
9848,apartment,Balvanera,57.0,2,2,115000.0
9849,apartment,Villa Ortuzar,30.0,2,1,93000.0
9850,house,Villa Urquiza,28.0,0,1,93000.0
9851,apartment,Palermo,35.0,6,1,125000.0
9852,house,Villa General Mitre,116.0,0,5,300000.0
9853,apartment,Parque Avellaneda,35.0,3,1,73000.0
9854,apartment,Coghlan,34.0,1,1,125000.0
9855,apartment,Coghlan,34.0,2,1,125000.0
9856,apartment,Flores,26.0,4,1,63500.0
9857,apartment,Flores,40.0,1,2,87900.0
9858,apartment,Palermo,60.0,2,3,170000.0
9859,apartment,Caballito,51.0,2,3,125000.0
9860,house,Liniers,205.0,0,4,230000.0
9861,apartment,Versalles,55.0,2,3,111000.0
9862,apartment,Balvanera,68.0,6,3,160000.0
9863,apartment,Villa Devoto,35.0,8,2,85000.0
9864,house,Mataderos,280.0,0,6,270000.0
9865,apartment,Versalles,127.0,1,6,295000.0
9866,apartment,Liniers,71.0,1,3,160000.0
9867,apartment,Palermo,75.0,1,2,360000.0
9868,apartment,Palermo,34.0,1,2,138000.0
9869,apartment,Villa General Mitre,50.0,1,2,100000.0
9870,apartment,Palermo,120.0,1,4,375000.0
9871,apartment,Saavedra,70.0,5,2,170000.0
9872,apartment,Flores,107.0,5,4,275000.0
9873,apartment,Palermo,120.0,1,4,270000.0
9874,house,Saavedra,180.0,0,4,460000.0
9875,apartment,Recoleta,79.0,1,3,260000.0
9876,house,Velez Sarsfield,205.0,0,4,275000.0
9877,apartment,Caballito,45.0,3,2,128000.0
9878,apartment,Recoleta,102.0,4,4,350000.0
9879,apartment,Almagro,200.0,1,5,310000.0
9880,apartment,Palermo,60.0,3,3,194000.0
9881,apartment,Balvanera,101.0,8,4,149000.0
9882,apartment,San Nicolás,95.0,1,6,268000.0
9883,apartment,Coghlan,38.0,1,2,92000.0
9884,apartment,Constitución,50.0,1,2,70000.0
9885,apartment,Constitución,50.0,2,3,80000.0
9886,apartment,Constitución,53.0,3,3,68000.0
9887,house,Palermo,80.0,0,3,182000.0
9888,apartment,Balvanera,53.0,6,3,139000.0
9889,apartment,Almagro,41.0,1,2,75900.0
9890,apartment,Boedo,70.0,5,3,150000.0
9891,apartment,Belgrano,86.0,6,4,299000.0
9892,apartment,Villa Crespo,64.0,2,3,150000.0
9893,house,Mataderos,265.0,0,4,265000.0
9894,apartment,Villa Crespo,97.0,5,4,195000.0
9895,apartment,Monserrat,450.0,1,6,260000.0
9896,apartment,Palermo,42.0,2,2,120000.0
9897,apartment,Villa Devoto,41.0,1,2,138000.0
9898,apartment,Villa General Mitre,24.0,4,1,54300.0
9899,apartment,Monte Castro,120.0,1,3,199900.0
9900,apartment,Floresta,32.0,2,2,60000.0
9901,apartment,Caballito,94.0,6,4,205000.0
9902,apartment,Almagro,480.0,1,5,590000.0
9903,house,Palermo,504.0,0,7,2200000.0
9904,apartment,San Nicolás,42.0,1,2,142000.0
9905,apartment,Almagro,43.0,9,2,120000.0
9906,apartment,Pompeya,50.0,1,2,105000.0
9907,apartment,Coghlan,68.0,3,4,174500.0
9908,house,Monserrat,82.0,0,5,159800.0
9909,house,Pompeya,120.0,0,5,199000.0
9910,PH,Saavedra,39.0,0,2,139900.0
9911,PH,Saavedra,40.0,0,2,137900.0
9912,PH,Villa Crespo,63.0,0,3,162000.0
9913,PH,Chacarita,54.0,1,3,130000.0
9914,PH,Villa Crespo,54.0,1,3,130000.0
9915,PH,Colegiales,54.0,1,3,130000.0
9916,PH,Chacarita,54.0,1,3,130000.0
9917,PH,Villa Crespo,54.0,1,3,130000.0
9918,PH,Colegiales,54.0,1,3,130000.0
9919,apartment,Almagro,68.0,2,3,135000.0
9920,apartment,Villa Luro,45.0,1,3,97000.0
9921,house,Coghlan,100.0,0,4,270000.0
9922,house,Mataderos,220.0,0,6,270000.0
9923,PH,Mataderos,50.0,0,2,85000.0
9924,PH,Villa Lugano,70.0,0,2,65000.0
9925,apartment,Caballito,99.0,8,4,268623.0
9926,PH,Chacarita,72.0,0,4,175000.0
9927,PH,Palermo,60.0,0,3,167000.0
9928,PH,Villa Crespo,72.0,0,4,175000.0
9929,house,Chacarita,114.0,0,5,239000.0
9930,house,Villa Crespo,114.0,0,5,239000.0
9931,house,Palermo Hollywood,114.0,0,5,239000.0
9932,apartment,Palermo,83.0,1,3,180000.0
9933,apartment,Caballito,52.0,7,2,125000.0
9934,apartment,Villa Urquiza,46.0,1,2,106900.0
9935,PH,Villa Crespo,103.0,0,7,230000.0
9936,house,Villa Crespo,103.0,0,7,230000.0
9937,apartment,Caballito,27.0,12,1,77000.0
9938,apartment,Palermo,36.0,4,2,100000.0
9939,apartment,Caballito,76.0,3,3,220000.0
9940,apartment,Almagro,25.0,1,1,69000.0
9941,PH,Paternal,1.0,0,4,165000.0
9942,apartment,Recoleta,192.0,1,5,350000.0
9943,house,Floresta,420.0,0,2,470000.0
9944,PH,Floresta,45.0,0,2,73000.0
9945,apartment,Palermo,94.0,5,3,500000.0
9946,apartment,Belgrano,202.0,1,5,560000.0
9947,apartment,Flores,81.0,2,3,152000.0
9948,PH,Flores,81.0,0,3,152000.0
9949,house,Flores,81.0,0,3,152000.0
9950,PH,Villa Real,58.0,0,3,156000.0
9951,apartment,Liniers,71.0,2,3,160000.0
9952,apartment,Recoleta,385.0,2,5,1980000.0
9953,house,Flores,186.0,0,6,350000.0
9954,PH,Flores,50.0,0,3,82000.0
9955,apartment,Flores,50.0,1,3,82000.0
9956,apartment,Barracas,43.0,15,1,79000.0
9957,PH,Villa del Parque,40.0,0,3,104000.0
9958,PH,Floresta,170.0,0,4,290000.0
9959,apartment,Balvanera,43.0,16,3,83000.0
9960,apartment,Paternal,32.0,4,1,85000.0
9961,house,Recoleta,129.0,0,4,549900.0
9962,apartment,San Telmo,65.0,17,3,139000.0
9963,apartment,Palermo,43.0,2,2,129800.0
9964,apartment,Caballito,25.0,1,1,68000.0
9965,apartment,Recoleta,20.0,2,1,75000.0
9966,apartment,Balvanera,30.0,3,2,75000.0
9967,apartment,Saavedra,154.0,5,3,219500.0
9968,apartment,Almagro,32.0,1,2,65000.0
9969,apartment,Nuñez,84.0,3,4,290000.0
9970,apartment,Balvanera,38.0,1,1,67000.0
9971,PH,Flores,20.0,0,4,140000.0
9972,apartment,San Cristobal,99.0,4,3,170000.0
9973,house,Saavedra,110.0,0,5,270000.0
9974,apartment,Palermo,125.0,1,4,380000.0
9975,apartment,Belgrano,109.0,4,4,248500.0
9976,apartment,Colegiales,109.0,4,4,248500.0
9977,apartment,Once,51.0,1,3,95000.0
9978,apartment,Flores,56.0,3,2,130000.0
9979,apartment,San Telmo,38.0,10,2,75000.0
9980,apartment,Caballito,37.0,6,1,87500.0
9981,apartment,Recoleta,34.0,8,2,118000.0
9982,apartment,Recoleta,75.0,3,3,145000.0
9983,apartment,Villa Urquiza,41.0,1,2,147000.0
9984,store,Floresta,88.0,0,1,68000.0
9985,apartment,Belgrano,84.0,9,3,404040.0
9986,apartment,Villa Urquiza,40.0,1,2,155000.0
9987,apartment,Nuñez,46.0,1,1,155000.0
9988,apartment,San Nicolás,27.0,5,1,100000.0
9989,apartment,Caballito,85.0,3,3,169000.0
